hub,target,oxygen,r,p,q,kept
PRPA5,RPA4370,Aerobic,0.3928391874088578,0.01216007584017453,0.04373273460703942,False
PRPA5,RPA4371,Aerobic,0.054247458565197124,0.7395445190586218,0.8382113603907171,False
PRPA5,RPA4372,Aerobic,-0.3154639445963232,0.04738324865000627,0.12213003977658439,False
PRPA5,RPA4377,Aerobic,0.1302317153410846,0.4231552580136564,0.5839467343273163,False
PRPA5,RPA4378,Aerobic,-0.1336933271339788,0.41082649123596027,0.5722836200616179,False
PRPA5,RPA4380,Aerobic,-0.22658434230070584,0.15973423364992734,0.29553029387935686,False
PRPA5,RPA4381,Aerobic,-0.05058250195558539,0.7565868742269898,0.8498090539499903,False
PRPA5,RPA4382,Aerobic,-0.03199677893830363,0.84461137822634,0.9075702721355714,False
PRPA5,RPA4383,Aerobic,-0.08899005842443042,0.5850241393288431,0.7234289894691742,False
PRPA5,RPA4393,Aerobic,-0.10296343081765329,0.5272351130786778,0.6767075164526825,False
PRPA5,RPA4394,Aerobic,-0.2959406731304909,0.06372245315096266,0.15208249681964897,False
PRPA5,RPA4395,Aerobic,0.07954852624761671,0.625599468670216,0.7549758026490679,False
PRPA5,RPA4402,Aerobic,0.046599969816719065,0.7752354400396702,0.8623814693763239,False
PRPA5,RPA4403,Aerobic,0.16615005239830977,0.30552954289203516,0.46742811917509314,False
PRPA5,RPA4404,Aerobic,-0.15269446497138386,0.3468928514483179,0.5101848669521146,False
PRPA5,RPA4412,Aerobic,-0.1099148428881189,0.4995683331987651,0.6527283342779147,False
PRPA5,RPA4418,Aerobic,-0.2870649672596425,0.07249451295807381,0.1673157526865872,False
PRPA5,RPA4419,Aerobic,-0.019700979581101716,0.9039599757125963,0.9448113042115112,False
PRPA5,RPA4420,Aerobic,0.2772550993116191,0.08326481734037952,0.18522665248828332,False
PRPA5,RPA4423,Aerobic,-0.2833390937702017,0.07644824944408497,0.17385662226052503,False
PRPA5,RPA4424,Aerobic,0.1636448579133003,0.3129822026143554,0.4753340300412515,False
PRPA5,RPA4425,Aerobic,-0.2513943047836179,0.1176324477712362,0.23748859354494925,False
PRPA5,RPA4430,Aerobic,-0.014602719283777058,0.9287387687238402,0.9595640990353581,False
PRPA5,RPA4431,Aerobic,-0.2451169506240216,0.12739385155841548,0.2514737561690496,False
PRPA5,RPA4433,Aerobic,-0.18756687767815083,0.2464635305276222,0.402399608808546,False
PRPA5,RPA4434,Aerobic,0.06258936599477394,0.7012200319509996,0.8112641912610149,False
PRPA5,RPA4436,Aerobic,0.0735988348747507,0.6517499090051422,0.7746253928817015,False
PRPA5,RPA4439,Aerobic,-0.016801923813250373,0.918040591426753,0.9534121843406853,False
PRPA5,RPA4440,Aerobic,-0.060337188757632956,0.7114998885349869,0.8182954154228302,False
PRPA5,RPA4441,Aerobic,-0.07124321539380477,0.6622204478023372,0.7824868406084738,False
PRPA5,RPA4442,Aerobic,-0.18876442127785797,0.2434053293684726,0.39892307350622114,False
PRPA5,RPA4443,Aerobic,-0.33716396459608006,0.03337605498049074,0.0940521666593893,False
PRPA5,RPA4447,Aerobic,0.1890898546242173,0.24257870338837856,0.39793178470870366,False
PRPA5,RPA4449,Aerobic,0.217431229017422,0.17774257124391857,0.3194261027754705,False
PRPA5,RPA4451,Aerobic,0.07372782714928336,0.6511784247598931,0.774214699305155,False
PRPA5,RPA4452,Aerobic,0.28566476208545016,0.07396106197754126,0.16974945689379123,False
PRPA5,RPA4453,Aerobic,0.40328258590691146,0.009870851496776798,0.037146238632009256,False
PRPA5,RPA4457,Aerobic,-0.35469860145280796,0.024719848200688243,0.07490263733207923,False
PRPA5,RPA4460,Aerobic,0.1640013408651676,0.31191475579793826,0.47423024918793966,False
