protein,module,kME,abs_kME,r_mu,abs_r_mu,r_mu_p,in_GR_module,r_mu_q,hub_class
RPA2716,9,0.4491109217414793,0.4491109217414793,-0.1538800147737442,0.1538800147737442,0.17294068933607565,True,0.2308776851884202,Other
RPA2717,22,-0.45247826950963366,0.45247826950963366,-0.4096412104622611,0.4096412104622611,0.00016111500945215746,False,0.0004794720713984878,Other
RPA2720,5,0.8108698835618884,0.8108698835618884,-0.22279200672045602,0.22279200672045602,0.046989790056534815,False,0.07439048604858069,Other
RPA2724,7,-0.8104688750389564,0.8104688750389564,-0.767944433274079,0.767944433274079,9.437013857634108e-17,True,7.246857521324018e-15,Other
RPA2725,1,-0.432408960796158,0.432408960796158,0.23705415211817008,0.23705415211817008,0.0342441460922513,True,0.05647547006510717,Other
RPA2726,6,-0.531068302242199,0.531068302242199,-0.07479452863453655,0.07479452863453655,0.509652864162431,False,0.5816996734785707,Other
RPA2727,5,0.8592762040524689,0.8592762040524689,-0.1549667893169187,0.1549667893169187,0.1698898231490956,False,0.22745883315635942,Other
RPA2728,12,0.9045770707522497,0.9045770707522497,-0.38709161902338224,0.38709161902338224,0.0003894833972282347,False,0.0010636333362541645,Other
RPA2729,2,-0.8817492230855118,0.8817492230855118,0.7191445974793974,0.7191445974793974,5.764544631083433e-14,True,1.6726186531128024e-12,Other
RPA2731,9,0.7336940014655076,0.7336940014655076,-0.4993646378528077,0.4993646378528077,2.4140398611584207e-06,True,1.0698978573200924e-05,Other
RPA2732,10,-0.7200747875177572,0.7200747875177572,0.2337639498995882,0.2337639498995882,0.03689257353727808,False,0.06025462538146473,Other
RPA2735,7,-0.6773432991719166,0.6773432991719166,-0.5531428293406444,0.5531428293406444,1.0325870922146983e-07,True,6.185529774976434e-07,Other
RPA2737,12,0.8031623019831154,0.8031623019831154,-0.2807984380169992,0.2807984380169992,0.01163612586997041,False,0.021651588918371798,Other
RPA2738,16,0.7004405686155872,0.7004405686155872,-0.26398097153000283,0.26398097153000283,0.017976924610873104,False,0.031854149811442134,Other
RPA2739,1,-0.5179998734953164,0.5179998734953164,0.062403335162324006,0.062403335162324006,0.5823850117143513,True,0.644126841425581,Other
RPA2740,7,-0.9168535584900923,0.9168535584900923,-0.5340475152328036,0.5340475152328036,3.367136710198821e-07,True,1.8166394731685304e-06,Other
RPA2741,1,-0.7309663506858315,0.7309663506858315,0.4827588540592329,0.4827588540592329,5.757006819925942e-06,True,2.365212757655415e-05,Other
RPA2742,13,-0.5874869580099995,0.5874869580099995,0.3219770965828347,0.3219770965828347,0.0035853474168105032,True,0.007523152715273564,Other
RPA2748,2,-0.6403147516782575,0.6403147516782575,0.4599187950434607,0.4599187950434607,1.770960338863646e-05,True,6.512224453999586e-05,Other
RPA2749,16,0.5131297210687142,0.5131297210687142,-0.04631949473533199,0.04631949473533199,0.6832789003431143,False,0.7322655466534114,Other
RPA2755,3,-0.962224542006192,0.962224542006192,-0.7019097255164319,0.7019097255164319,4.0633402284198216e-13,True,8.478227869860234e-12,WGCNA Hub only
RPA2763,8,0.6404840153685518,0.6404840153685518,0.028050940571848627,0.028050940571848627,0.8049120109252323,False,0.8373790500213761,Other
RPA2764,12,0.7343531543137274,0.7343531543137274,-0.14217163602103527,0.14217163602103527,0.2083882388480505,False,0.2709922685860153,Other
RPA2765,4,0.4654945881200428,0.4654945881200428,0.305955863133663,0.305955863133663,0.005780108198969355,False,0.011529173926408261,Other
RPA2766,11,0.5546524806173463,0.5546524806173463,0.33817526150537397,0.33817526150537397,0.0021545286027180115,False,0.004820433271382346,Other
RPA2767,6,-0.9201858194686034,0.9201858194686034,0.2601524600803437,0.2601524600803437,0.019777865785299813,False,0.03464858185217146,Other
RPA2768,2,-0.19050918007614526,0.19050918007614526,0.3755974303111223,0.3755974303111223,0.0005965294431429414,True,0.0015571746706778597,Other
RPA2770,13,-0.8296957586021728,0.8296957586021728,0.44184726353392895,0.44184726353392895,4.077169350270054e-05,True,0.00013593004458620269,Other
RPA2772,3,-0.883355325636618,0.883355325636618,-0.5354467388442729,0.5354467388442729,3.0953836472164793e-07,True,1.6856678688800593e-06,Other
RPA2773,5,0.7729478045342061,0.7729478045342061,-0.20311143785828284,0.20311143785828284,0.07076578577681748,False,0.10771480671110661,Other
RPA2775,4,0.5686676975549083,0.5686676975549083,0.05461593808001954,0.05461593808001954,0.6303950179903175,False,0.6874007917839222,Other
RPA2777,12,0.35754099830562225,0.35754099830562225,0.08798851149258323,0.08798851149258323,0.4376816472793508,False,0.513439557168512,Other
RPA2778,5,0.707399960117669,0.707399960117669,-0.26119874728407466,0.26119874728407466,0.019270977670862798,False,0.03382439086464292,Other
RPA2779,5,0.45381148610298,0.45381148610298,-0.4717697963547819,0.4717697963547819,9.985203932937913e-06,False,3.8791890593024486e-05,Other
RPA2782,8,0.5905058374897297,0.5905058374897297,0.007006594764307136,0.007006594764307136,0.9508150273043691,False,0.9622144445254569,Other
RPA2787,12,0.7873456970495016,0.7873456970495016,-0.5905514669009928,0.5905514669009928,8.123819027004213e-09,False,6.1827589889946e-08,Other
RPA2788,9,0.7576482741330605,0.7576482741330605,-0.5060539267985894,0.5060539267985894,1.678860048744495e-06,True,7.736087122874758e-06,Other
RPA2799,17,-0.698155182885416,0.698155182885416,-0.3814224357178161,0.3814224357178161,0.00048155891928771007,False,0.0012922758860076265,Other
RPA2801,1,-0.44219844745688075,0.44219844745688075,0.1657546114025497,0.1657546114025497,0.14172254375427873,True,0.19394160924959145,Other
RPA2803,2,-0.8605158484806883,0.8605158484806883,0.6486640236447225,0.6486640236447225,7.702538014875762e-11,True,9.110581588295725e-10,Other
RPA2805,2,-0.9234522448296087,0.9234522448296087,0.8463672294094486,0.8463672294094486,4.831627282005926e-23,True,8.972331862685005e-20,Other
RPA2807,2,-0.6626354376031696,0.6626354376031696,0.5106785553652177,0.5106785553652177,1.3001577684278782e-06,True,6.1907512204373584e-06,Other
RPA2810,1,-0.3475916811033588,0.3475916811033588,0.2654818292898473,0.2654818292898473,0.017310372056861333,True,0.030944313393655356,Other
RPA2811,6,-0.44292719398513186,0.44292719398513186,-0.07976370006617184,0.07976370006617184,0.48185529019310497,False,0.5557796732227304,Other
RPA2812,11,0.6850800385849667,0.6850800385849667,0.0451167678367914,0.0451167678367914,0.6910813427057642,False,0.7388244406474405,Other
RPA2814,2,-0.8442515283348746,0.8442515283348746,0.6105873543135432,0.6105873543135432,1.813114517553583e-09,True,1.530433481407729e-08,Other
RPA2816,3,-0.7338435647922639,0.7338435647922639,-0.6427172439481948,0.6427172439481948,1.2986599713218974e-10,True,1.4795162986164192e-09,Other
RPA2819,9,0.41862478297740635,0.41862478297740635,-0.40795264393569214,0.40795264393569214,0.00017250207386024878,True,0.0005076645818676418,Other
RPA2822,19,0.8971405391791659,0.8971405391791659,0.1508450871153606,0.1508450871153606,0.18167293516640307,False,0.24063241127247537,Other
RPA2823,2,-0.8296932919233684,0.8296932919233684,0.51486632082076,0.51486632082076,1.0281285348318271e-06,True,5.064282995179583e-06,Other
RPA2825,3,-0.6933279353553705,0.6933279353553705,-0.6209795932994684,0.6209795932994684,7.985888729570435e-10,True,7.579047392132296e-09,Other
RPA2831,13,-0.3781500379352342,0.3781500379352342,0.26951652287344463,0.26951652287344463,0.01562288711666316,True,0.028221499392649306,Other
RPA2832,2,-0.779994621556654,0.779994621556654,0.5698251539611516,0.5698251539611516,3.455114676570901e-08,True,2.2671900898912242e-07,Other
RPA2837,18,0.4334665403584147,0.4334665403584147,-0.2016515430051235,0.2016515430051235,0.07285868747099168,False,0.10999884766961915,Other
RPA2838,8,0.7244590240049544,0.7244590240049544,0.06561163154293924,0.06561163154293924,0.5631049568011908,False,0.6280821118600958,Other
RPA2839,2,-0.8418319079106434,0.8418319079106434,0.5435491957456986,0.5435491957456986,1.8871506244821732e-07,True,1.0749811992832501e-06,Other
RPA2841,8,0.794191477308618,0.794191477308618,0.19629127891708706,0.19629127891708706,0.08097252002608417,False,0.12019661845598585,Other
RPA2844,1,-0.31446936238447243,0.31446936238447243,0.1739213987219907,0.1739213987219907,0.12285455640940066,True,0.17089206835375056,Other
RPA2845,1,-0.6110913053242784,0.6110913053242784,0.46847669040582907,0.46847669040582907,1.1733726218150839e-05,True,4.5019689229558074e-05,Other
RPA2849,15,0.8088447681918238,0.8088447681918238,0.20130943359674286,0.20130943359674286,0.07335624865562039,False,0.11064588505193644,Other
RPA2850,11,0.7951053933402614,0.7951053933402614,0.35599224149310554,0.35599224149310554,0.0011917515644625865,False,0.002862978855377779,Other
RPA2851,4,0.5422193282591343,0.5422193282591343,-0.053966328965729955,0.053966328965729955,0.6344738108841916,False,0.6910368720304656,Other
RPA2852,4,0.6663060456252321,0.6663060456252321,0.04656026066814328,0.04656026066814328,0.6817209265132002,False,0.7321605329584052,Other
RPA2853,11,0.780723188829955,0.780723188829955,-0.24919151445494148,0.24919151445494148,0.02581072881630736,False,0.043852262956891826,Other
RPA2854,16,0.6883280723124354,0.6883280723124354,-0.3563004444580121,0.3563004444580121,0.0011792491119760255,False,0.0028366134727195328,Other
RPA2855,4,0.392728526187198,0.392728526187198,-0.02983185430329358,0.02983185430329358,0.7927947270985578,False,0.8270897799000123,Other
RPA2856,1,-0.8704470307921581,0.8704470307921581,0.3891097607285126,0.3891097607285126,0.0003608110990066368,True,0.0009926314234893698,Other
RPA2862,15,0.32824304900467716,0.32824304900467716,-0.25026567449517995,0.25026567449517995,0.02515764800276742,False,0.04286032324875147,Other
RPA2863,1,-0.6285483155417444,0.6285483155417444,0.2365400708607098,0.2365400708607098,0.034647132391422204,True,0.056988241674819334,Other
RPA2864,13,-0.822877990363343,0.822877990363343,0.641220680156233,0.641220680156233,1.4784687089207609e-10,True,1.6639493287671836e-09,Other
RPA2865,2,-0.9088591365824589,0.9088591365824589,0.8144471241702866,0.8144471241702866,4.0012162915644396e-20,True,1.857564663358791e-17,Other
RPA2866,4,0.89777377026295,0.89777377026295,0.15260442508894498,0.15260442508894498,0.17657262311858682,False,0.23521905389613754,Other
RPA2867,1,-0.7144907406122836,0.7144907406122836,0.47079715126954064,0.47079715126954064,1.047443575537963e-05,True,4.035482821107878e-05,Other
RPA2869,8,0.6748885340330004,0.6748885340330004,-0.11830750485724036,0.11830750485724036,0.29593219395737497,False,0.3683284746507006,Other
RPA2872,2,-0.3693921188897694,0.3693921188897694,0.28496483243592863,0.28496483243592863,0.010405745727282138,True,0.01959783956953644,Other
RPA2873,1,-0.8537032958291636,0.8537032958291636,0.606232731977047,0.606232731977047,2.534188192394668e-09,True,2.1146987250445457e-08,Other
RPA2874,4,0.8512890841328798,0.8512890841328798,-0.09664457121025805,0.09664457121025805,0.3937649933421009,False,0.46813162140607006,Other
RPA2875,12,0.6523641798664965,0.6523641798664965,0.0731567654583731,0.0731567654583731,0.5189915189042116,False,0.5898208388036236,Other
RPA2879,5,0.4186351101296632,0.4186351101296632,0.04624467754405462,0.04624467754405462,0.6837633052757218,False,0.7322655466534114,Other
RPA2883,20,0.7445039800647625,0.7445039800647625,-0.37525811157457645,0.37525811157457645,0.0006039422512424073,False,0.0015729603934882895,Other
RPA2886,6,-0.6586974323713953,0.6586974323713953,-0.024035634976395673,0.024035634976395673,0.8323970164677046,False,0.8597114903117504,Other
RPA2887,2,-0.3162710514347816,0.3162710514347816,0.3469711710551628,0.3469711710551628,0.0016152851211084286,True,0.0037123570172009302,Other
RPA2889,18,0.8480886507316672,0.8480886507316672,0.022825062023022372,0.022825062023022372,0.8407246582221423,False,0.8665134453593462,Other
RPA2890,2,-0.6337555394257297,0.6337555394257297,0.5108606809763097,0.5108606809763097,1.2870354323020802e-06,True,6.144022616413787e-06,Other
RPA2895,17,-0.6280727416751949,0.6280727416751949,-0.2022799731743673,0.2022799731743673,0.07195176261114465,False,0.10907299850522092,Other
RPA2898,4,0.8817874205739794,0.8817874205739794,0.3073175860158974,0.3073175860158974,0.00555566864339158,False,0.011117323998683367,Other
RPA2901,3,-0.8771440745113448,0.8771440745113448,-0.5334154459236202,0.5334154459236202,3.4971621156483196e-07,True,1.8769451007973785e-06,Other
RPA2902,14,0.46303304330450534,0.46303304330450534,-0.19791658099495602,0.19791658099495602,0.0784397123199435,False,0.11671678347606977,Other
RPA2903,12,0.5838007785636111,0.5838007785636111,-0.24010847449716313,0.24010847449716313,0.031930038591995474,False,0.05317854857877632,Other
RPA2905,6,-0.9046481560729835,0.9046481560729835,0.12383777348426418,0.12383777348426418,0.2737685080294842,False,0.34443639526473724,Other
RPA2906,14,0.5312597878404026,0.5312597878404026,-0.4784185457576185,0.4784185457576185,7.17205756836027e-06,False,2.9079718131976032e-05,Other
RPA2907,21,0.6138573923357795,0.6138573923357795,-0.3140900818886988,0.3140900818886988,0.004550074707428636,False,0.009326146502974588,Other
RPA2908,13,-0.746133638727144,0.746133638727144,0.5719489854638214,0.5719489854638214,2.9924514454708034e-08,True,2.0061308065845784e-07,Other
RPA2910,2,-0.20264905473851202,0.20264905473851202,0.19008400754825264,0.19008400754825264,0.09125003120572825,True,0.13228049020221497,Other
RPA2913,1,-0.7947461201750132,0.7947461201750132,0.5199594324493862,0.5199594324493862,7.695052396503013e-07,True,3.872550758890541e-06,Other
RPA2914,6,-0.8409980783907923,0.8409980783907923,0.2957517796856533,0.2957517796856533,0.00773281470578174,False,0.014942598239996557,Other
RPA2916,3,-0.840405989259901,0.840405989259901,-0.7321682130547441,0.7321682130547441,1.193835536334227e-14,True,4.524393042801346e-13,Other
RPA2919,1,-0.857027995045092,0.857027995045092,0.5297826390912079,0.5297826390912079,4.3415427887808466e-07,True,2.2937588325681017e-06,Other
RPA2921,14,0.9132521504483102,0.9132521504483102,-0.22501599388794505,0.22501599388794505,0.04477702713813828,False,0.07155846763814354,Other
RPA2922,4,0.8267685819925161,0.8267685819925161,0.1743888687017509,0.1743888687017509,0.1218358246532229,False,0.16960204376389423,Other
RPA2923,5,0.13522202395300828,0.13522202395300828,-0.07177507458721111,0.07177507458721111,0.5269368683440657,False,0.596296017376557,Other
RPA2926,12,0.6744326510171264,0.6744326510171264,-0.4172795142397614,0.4172795142397614,0.00011775902983177438,False,0.0003650726517489232,Other
RPA2928,6,-0.9109885711853938,0.9109885711853938,0.03162755539794077,0.03162755539794077,0.7806263185782925,False,0.817898520581774,Other
RPA2930,2,-0.6984121224492326,0.6984121224492326,0.6179918632570935,0.6179918632570935,1.0139966125679646e-09,True,9.23035151734662e-09,Other
RPA2931,21,0.7597202154890537,0.7597202154890537,-0.04617971013122559,0.04617971013122559,0.684184041249218,False,0.7322938124494511,Other
RPA2934,1,-0.5109905059401411,0.5109905059401411,0.31731452367894586,0.31731452367894586,0.004130830292797012,True,0.008532760682674138,Other
RPA2936,4,0.6372327596011421,0.6372327596011421,-0.048326551148487745,0.048326551148487745,0.6703324544523521,False,0.7241462291553333,Other
RPA2942,5,0.725193563976217,0.725193563976217,0.17235136909303156,0.17235136909303156,0.12632382936870157,False,0.17506220234155134,Other
RPA2945,2,-0.4487873506304374,0.4487873506304374,0.2615784252248414,0.2615784252248414,0.019089810970769623,True,0.033622263762059686,Other
RPA2947,13,-0.8089783908225965,0.8089783908225965,0.41678364765522985,0.41678364765522985,0.0001202075260685424,True,0.00037142325442476415,Other
RPA2948,1,-0.3722790538424975,0.3722790538424975,0.1916180790860104,0.1916180790860104,0.08861908456780315,True,0.12907109022934152,Other
RPA2950,2,-0.9629273324260028,0.9629273324260028,0.7235436562554116,0.7235436562554116,3.4208170742491656e-14,True,1.0766876791323221e-12,WGCNA Hub only
RPA2953,8,0.6351961980977203,0.6351961980977203,0.24898547937203575,0.24898547937203575,0.025937625877388112,False,0.04398737100850203,Other
RPA2959,1,-0.7277499192982442,0.7277499192982442,0.5294000301426065,0.5294000301426065,4.4409198166978695e-07,True,2.336200594789786e-06,Other
RPA2960,18,0.8225009979439653,0.8225009979439653,-0.10061728666269422,0.10061728666269422,0.37451870954252775,False,0.44898724572012527,Other
RPA2961,5,0.8396241857657312,0.8396241857657312,-0.24763730829129424,0.24763730829129424,0.026781086866184176,False,0.045170280027705734,Other
RPA2962,11,0.8182442973894368,0.8182442973894368,0.45192093290281676,0.45192093290281676,2.576384956368354e-05,False,9.200667046107757e-05,Other
RPA2963,2,-0.7707168496788426,0.7707168496788426,0.7087682522006993,0.7087682522006993,1.8998754451487004e-13,True,4.410085877051421e-12,Other
RPA2966,1,-0.8085096525408011,0.8085096525408011,0.7073409475700819,0.7073409475700819,2.2295254363374326e-13,True,5.0490594332666e-12,Other
RPA2967,9,0.7434499315993717,0.7434499315993717,-0.6199659166547437,0.6199659166547437,8.662310044637051e-10,True,8.124196844894447e-09,Other
RPA2969,3,-0.8843333262559347,0.8843333262559347,-0.6650715088822856,0.6650715088822856,1.7141411195092995e-11,True,2.5064252432509993e-10,Other
RPA2971,5,0.7905619103331589,0.7905619103331589,-0.12164814524765652,0.12164814524765652,0.28240704913299913,False,0.35458410428666626,Other
RPA2973,22,-0.743925200698131,0.743925200698131,-0.011642169507008387,0.011642169507008387,0.9183635301525521,False,0.9343761380315025,Other
RPA2974,2,-0.6836625697120629,0.6836625697120629,0.5183976158917232,0.5183976158917232,8.414282244421343e-07,True,4.213266772905457e-06,Other
RPA2977,1,-0.7529018001899417,0.7529018001899417,0.31353919173670985,0.31353919173670985,0.004625364216349802,True,0.009459582984318923,Other
RPA2983,19,0.5224624312349426,0.5224624312349426,-0.06434074046009702,0.06434074046009702,0.5707061162001081,False,0.6342055842110693,Other
RPA2986,5,0.5204711162937519,0.5204711162937519,0.07389426220339673,0.07389426220339673,0.5147755558232483,False,0.5861055837913992,Other
RPA3001,18,0.7506437986114766,0.7506437986114766,0.07245153091729849,0.07245153091729849,0.523039343691224,False,0.5926077249753526,Other
RPA3009,3,-0.7150420556942636,0.7150420556942636,-0.4222689532783946,0.4222689532783946,9.55626269863721e-05,True,0.0003007793191757508,Other
RPA3011,7,-0.8761179983185694,0.8761179983185694,-0.7414711174901278,0.7414711174901278,3.661465279762981e-15,True,1.699835256129964e-13,Other
RPA3015,3,-0.6244434592462584,0.6244434592462584,-0.3255993877558338,0.3255993877558338,0.003206921970792467,True,0.0068047214575577275,Other
RPA3018,7,-0.9032774696698469,0.9032774696698469,-0.6327879992133689,0.6327879992133689,3.0302202487936654e-10,True,3.233976437936688e-09,Other
RPA3023,3,-0.938293634768942,0.938293634768942,-0.7313974985510094,0.7313974985510094,1.3137512495241617e-14,True,4.879272140732736e-13,Other
RPA3024,1,-0.685389282509084,0.685389282509084,0.5582435236182866,0.5582435236182866,7.435550936792222e-08,True,4.633496003229247e-07,Other
RPA3030,15,0.6398065819550789,0.6398065819550789,0.15903400377601892,0.15903400377601892,0.1588229185315966,False,0.2137204055892572,Other
RPA3031,7,-0.8145828860080387,0.8145828860080387,-0.5809336764754106,0.5809336764754106,1.6104566235808267e-08,True,1.1591542441820136e-07,Other
RPA3032,5,0.7829314672074744,0.7829314672074744,-0.20338730131801755,0.20338730131801755,0.07037579343840135,False,0.10729708408465624,Other
RPA3033,1,-0.7619949538194772,0.7619949538194772,0.5113878838165584,0.5113878838165584,1.2497503654677986e-06,True,6.012400074284202e-06,Tier 1 only
RPA3034,19,0.8603237794885423,0.8603237794885423,-0.022806956600639798,0.022806956600639798,0.8408493422388486,False,0.8665134453593462,Other
RPA3038,1,-0.4317545109161075,0.4317545109161075,0.011019033085853336,0.011019033085853336,0.92271924239755,True,0.9373575673589991,Other
RPA3039,14,0.48898187790883557,0.48898187790883557,-0.3760938698114745,0.3760938698114745,0.0005858336891544079,False,0.0015365722609600784,Other
RPA3040,5,0.8089134608184444,0.8089134608184444,-0.10154499656817825,0.10154499656817825,0.3701078792095758,False,0.44398600238513064,Other
RPA3043,14,0.6575805554529703,0.6575805554529703,-0.4611965794647614,0.4611965794647614,1.666553622333145e-05,False,6.226941804170323e-05,Other
RPA3045,4,0.7172922281097178,0.7172922281097178,-0.02025377598329873,0.02025377598329873,0.8584697669156615,False,0.8822237726410533,Other
RPA3051,2,-0.5396232872133102,0.5396232872133102,0.35514015072248073,0.35514015072248073,0.0012269445448670135,True,0.002928581002336818,Other
RPA3053,2,-0.9372319813732242,0.9372319813732242,0.8014749036062208,0.8014749036062208,4.2848888510589668e-19,True,9.946298245520627e-17,Other
RPA3054,9,0.5828224868782621,0.5828224868782621,-0.41241896966323016,0.41241896966323016,0.00014388101843112265,True,0.0004351580638869621,Other
RPA3056,13,-0.8250607964130878,0.8250607964130878,0.5440653556483063,0.5440653556483063,1.8277802236843177e-07,True,1.0443655001174702e-06,Other
RPA3057,6,-0.7416306722436807,0.7416306722436807,0.03226465654427832,0.03226465654427832,0.7763215252141036,False,0.8144797018771697,Other
RPA3058,2,-0.5946223491177337,0.5946223491177337,0.445511612141257,0.445511612141257,3.4559718566592064e-05,True,0.00011840848224753037,Other
RPA3059,1,-0.6917495769887083,0.6917495769887083,0.5030243294443528,0.5030243294443528,1.980910498858481e-06,True,9.016055873480882e-06,Other
RPA3060,4,0.8504050904220746,0.8504050904220746,0.22745433003335386,0.22745433003335386,0.042450760453494225,False,0.06839865718325619,Other
RPA3064,2,-0.7073479754320748,0.7073479754320748,0.4545249493467206,0.4545249493467206,2.2827092430888203e-05,True,8.231050610516387e-05,Other
RPA3065,16,0.9035134920297944,0.9035134920297944,-0.5239061206016672,0.5239061206016672,6.127497231131803e-07,False,3.143304518843027e-06,Other
RPA3067,1,-0.7875532770373461,0.7875532770373461,0.5548140110888475,0.5548140110888475,9.278193407556678e-08,True,5.667633275602878e-07,Other
RPA3069,2,-0.7025094282176381,0.7025094282176381,0.4802859250218078,0.4802859250218078,6.5273659912317935e-06,True,2.6581839135345264e-05,Other
RPA3070,18,0.6736573034120811,0.6736573034120811,-0.15223738346911975,0.15223738346911975,0.17762793964401186,False,0.2362858767327579,Other
RPA3071,4,0.6886079106253081,0.6886079106253081,0.043354584216145374,0.043354584216145374,0.7025712873310512,False,0.7477138399581607,Other
RPA3072,8,0.39852142789897504,0.39852142789897504,-0.17159380616127112,0.17159380616127112,0.12802433299986932,False,0.17702247682856093,Other
RPA3073,2,-0.7128877822398528,0.7128877822398528,0.6262561950100223,0.6262561950100223,5.20541213823801e-10,True,5.197016312208593e-09,Other
RPA3074,7,-0.6208334074624153,0.6208334074624153,-0.3807466294198799,0.3807466294198799,0.0004937709218166772,True,0.001319327484623841,Other
RPA3075,16,0.8818988457515399,0.8818988457515399,-0.5828832315199872,0.5828832315199872,1.4043811713276503e-08,False,1.0187249356075964e-07,Other
RPA3077,5,0.7387006219079824,0.7387006219079824,-0.19412887466035283,0.19412887466035283,0.08444278565435827,False,0.12411331999226013,Other
RPA3080,11,0.4660689592489604,0.4660689592489604,0.28727471071469185,0.28727471071469185,0.009773790263057464,False,0.018539252827883258,Other
RPA3084,1,-0.23156987799498235,0.23156987799498235,0.23616389526054032,0.23616389526054032,0.03494452512791708,True,0.05737575876440496,Other
RPA3088,3,-0.8637136823501059,0.8637136823501059,-0.562487161625979,0.562487161625979,5.634143414476635e-08,True,3.583083671466819e-07,Other
RPA3090,15,0.5613688103290935,0.5613688103290935,0.07550656518329718,0.07550656518329718,0.5056198510604806,False,0.5781626006276555,Other
RPA3091,1,-0.46989355655220605,0.46989355655220605,-0.038954169734796346,0.038954169734796346,0.7315507831329571,True,0.7740682645458127,Other
RPA3092,3,-0.9081719168310276,0.9081719168310276,-0.5788786967018056,0.5788786967018056,1.858695909455609e-08,True,1.2975933473154383e-07,Other
RPA3093,8,0.8006816924190319,0.8006816924190319,0.13617102456826943,0.13617102456826943,0.22843450383543162,False,0.294380897725466,Other
RPA3095,6,-0.8505605779464949,0.8505605779464949,0.1703541013000382,0.1703541013000382,0.13084467650762208,False,0.18025116044113812,Other
RPA3096,1,-0.8227378720710223,0.8227378720710223,0.4300646855390515,0.4300646855390515,6.850105263876326e-05,True,0.000222388906905915,Other
RPA3098,22,-0.7875106513227487,0.7875106513227487,-0.47789196299420933,0.47789196299420933,7.364368665679812e-06,False,2.9729636113407414e-05,Other
RPA3104,9,0.5032197014774906,0.5032197014774906,-0.4546529357284658,0.4546529357284658,2.2691135897733408e-05,True,8.197945401185007e-05,Other
RPA3105,1,-0.20655300534887047,0.20655300534887047,0.18597094427782923,0.18597094427782923,0.09860836038386278,True,0.14206029886177904,Other
RPA3106,2,-0.461799100788416,0.461799100788416,0.2649642817641845,0.2649642817641845,0.017537780703609833,True,0.031193448191345875,Other
RPA3107,6,-0.8155946183744972,0.8155946183744972,0.4144920915898058,0.4144920915898058,0.0001321461160977121,False,0.0004049428013093257,Other
RPA3109,1,-0.6096716763337084,0.6096716763337084,0.32765204721121594,0.32765204721121594,0.0030087004458491324,True,0.006451682133882032,Other
RPA3111,2,-0.8580873646002494,0.8580873646002494,0.7120015718387438,0.7120015718387438,1.317541563725393e-13,True,3.262232911784073e-12,Other
RPA3113,1,-0.6079005226657992,0.6079005226657992,0.4773284433297027,0.4773284433297027,7.575518072880359e-06,True,3.0449647318915205e-05,Other
RPA3114,3,-0.4993834451589603,0.4993834451589603,-0.3313233978013752,0.3313233978013752,0.00268132329822362,True,0.00585101923008374,Other
RPA3116,6,-0.8569222967110521,0.8569222967110521,0.2095825045365799,0.2095825045365799,0.0620637696316196,False,0.09636489983772376,Other
RPA3118,6,-0.3226971609535849,0.3226971609535849,-0.2490034045510714,0.2490034045510714,0.025926564788109216,False,0.04398737100850203,Other
RPA3124,6,-0.9016821152070983,0.9016821152070983,0.13682421753396415,0.13682421753396415,0.22618929982765637,False,0.2920956396244491,Other
RPA3125,2,-0.44905122408946907,0.44905122408946907,0.3113025968413877,0.3113025968413877,0.004942523048971152,True,0.009987231014079901,Other
RPA3127,13,-0.8055509055036105,0.8055509055036105,0.5974778655127388,0.5974778655127388,4.893793723435739e-09,True,3.850752095093291e-08,Other
RPA3130,15,0.8278544920061837,0.8278544920061837,0.10301362084978838,0.10301362084978838,0.36319028123549935,False,0.43731395817992647,Other
RPA3133,1,-0.6294453012268288,0.6294453012268288,0.34780623849507364,0.34780623849507364,0.001571033261055295,True,0.0036196138533246686,Other
RPA3136,20,0.6411584401342887,0.6411584401342887,-0.42673681051819473,0.42673681051819473,7.904102333888599e-05,False,0.0002543833281461201,Other
RPA3138,4,0.43535064688973757,0.43535064688973757,0.2098766567809955,0.2098766567809955,0.06168983051222891,False,0.0958924755945937,Other
RPA3147,11,0.5826923521979281,0.5826923521979281,0.16023804608250244,0.16023804608250244,0.1556517023327025,False,0.20960493925440796,Other
RPA3148,12,0.7538209625780845,0.7538209625780845,-0.1800775717902317,0.1800775717902317,0.10995176626337587,False,0.15574403505041112,Other
RPA3149,22,-0.7455139685204226,0.7455139685204226,-0.12098591184145094,0.12098591184145094,0.28505500307017956,False,0.3574254832554513,Other
RPA3151,2,-0.3544093861579687,0.3544093861579687,0.3272355138150985,0.3272355138150985,0.003048014435197519,True,0.00651342095070402,Other
RPA3157,7,-0.6256360779129346,0.6256360779129346,-0.47292858755978434,0.47292858755978434,9.430283014663445e-06,True,3.702333098991547e-05,Other
RPA3158,2,-0.6389961183690066,0.6389961183690066,0.27230017882062285,0.27230017882062285,0.014543124050336682,True,0.026477040550465902,Other
RPA3159,5,0.814748921758156,0.814748921758156,-0.16151356053403584,0.16151356053403584,0.15234390290596297,False,0.2058971089493255,Other
RPA3163,3,-0.3897083082119456,0.3897083082119456,-0.17595846061238934,0.17595846061238934,0.11846263695150813,True,0.16577627492008334,Other
RPA3164,9,0.5657275845389065,0.5657275845389065,-0.6751519854149418,0.6751519854149418,6.493535011614324e-12,True,1.0485647405711131e-10,Other
RPA3167,1,-0.5464253121672629,0.5464253121672629,0.3218848645131174,0.3218848645131174,0.0035954823160744068,True,0.00753590368053067,Other
